kw1	kw2	pg	crit_p	edge_weight	inv_edge_weight	R1C1	iteration
lymphocytes tumor-infiltrating/metabolism	NRF1	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
lymphocytes tumor-infiltrating/metabolism	t-lymphocytes cytotoxic/immunology	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
lymphocytes tumor-infiltrating/metabolism	tumor microenvironment/drug effects	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
lymphocytes/drug effects	melanoma/complications	2.84150786487025e-05	0.0001046640348681	0.032258064516129	0.830190299122522	1	0
lymphocytes/drug effects	neutrophils/drug effects	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
lymphocytes/drug effects	vitamin d/administration & dosage	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
macrophages/drug effects	phenotype	1.09558519411079e-05	4.30118631762015e-05	0.021505376344086	0.830190299122522	1	0
melanoma/complications	neutrophils/drug effects	2.84150786487025e-05	0.0001046640348681	0.032258064516129	0.830190299122522	1	0
melanoma/complications	skin neoplasms/complications	2.20490292690556e-12	3.23611906502755e-11	0.032258064516129	0.830190299122522	1	0
melanoma/complications	urothelium/drug effects	8.11373358056144e-07	4.85297920743299e-06	0.032258064516129	0.830190299122522	1	0
melanoma/complications	vitamin d/administration & dosage	2.84150786487025e-05	0.0001046640348681	0.032258064516129	0.830190299122522	1	0
melanoma/drug therapy	mucositis/chemically induced	0.0001660054582111	0.0004664777824253	0.053763440860215	0.830190299122522	1	0
melanoma/drug therapy	skin neoplasms/drug therapy	3.54466825891464e-08	2.36476469860459e-07	0.0023375409069658	0.584635003932401	2	0
melanoma/drug therapy	TNF	1.42285160453781e-06	8.30214330721145e-06	0.0068584991446141	0.584635003932401	2	0
melanoma/drug therapy	tumor necrosis factor inhibitors	2.34397230222116e-05	8.71793207141907e-05	0.053763440860215	0.830190299122522	1	0
melanoma/drug therapy	vitamin d	1.59897295404221e-09	1.23515805518726e-08	0.053763440860215	0.830190299122522	1	0
melanoma/genetics	multigene family	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
melanoma/genetics	myeloid cells/cytology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
melanoma/genetics	receptors antigen t-cell/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
melanoma/genetics	receptors cxcr3/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
melanoma/genetics	receptors cxcr6/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
melanoma/genetics	t-lymphocytes regulatory/cytology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
melanoma/immunology	myasthenia gravis/diagnosis	0	0	0.010752688172043	0.830190299122522	1	0
melanoma/immunology	prednisone/therapeutic use	0	0	0.010752688172043	0.830190299122522	1	0
melanoma/immunology	skin neoplasms/immunology	0	0	0.010752688172043	0.830190299122522	1	0
mesalamine/pharmacology	protective agents/pharmacology	0	0	0.010752688172043	0.830190299122522	1	0
mesalamine/pharmacology	trinitrobenzenesulfonic acid/adverse effects	0	0	0.010752688172043	0.830190299122522	1	0
metabolome/drug effects	neoplasms/complications	5.79199854744417e-09	4.18603531383465e-08	0.032258064516129	0.830190299122522	1	0
micrornas/genetics	MIR15B	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
micrornas/genetics	NRF1	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
micrornas/genetics	t-lymphocytes cytotoxic/immunology	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
micrornas/genetics	tumor microenvironment/drug effects	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
MIR15B	NRF1	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
MIR15B	t-lymphocytes cytotoxic/immunology	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
MIR15B	tumor microenvironment/drug effects	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
MTOR	phosphatidylinositol 3-kinases/metabolism	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
MTOR	sirolimus/therapeutic use	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
mucositis/chemically induced	skin neoplasms/drug therapy	6.08395890666635e-07	3.69687694073866e-06	0.021505376344086	0.830190299122522	1	0
multigene family	myeloid cells/cytology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
multigene family	receptors antigen t-cell/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
multigene family	receptors cxcr3/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
multigene family	receptors cxcr6/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
multigene family	t-lymphocytes regulatory/cytology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
myasthenia gravis/chemically induced	myocarditis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
myasthenia gravis/chemically induced	nephritis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
myasthenia gravis/chemically induced	nivolumab/therapeutic use	0.00299295859196	0.0058034197088005	0.021505376344086	0.830190299122522	1	0
myasthenia gravis/chemically induced	pruritus/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
myasthenia gravis/diagnosis	prednisone/therapeutic use	0	0	0.010752688172043	0.830190299122522	1	0
myasthenia gravis/diagnosis	skin neoplasms/immunology	0	0	0.010752688172043	0.830190299122522	1	0
myeloid cells/cytology	receptors antigen t-cell/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
myeloid cells/cytology	receptors cxcr3/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
myeloid cells/cytology	receptors cxcr6/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
myeloid cells/cytology	t-lymphocytes regulatory/cytology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
myeloid-derived suppressor cells/metabolism	PARP1	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
myeloid-derived suppressor cells/metabolism	phthalazines/administration & dosage	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
myeloid-derived suppressor cells/metabolism	piperazines/administration & dosage	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
myeloid-derived suppressor cells/metabolism	poly(adp-ribose) polymerase inhibitors/administration & dosage	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
myeloid-derived suppressor cells/metabolism	TIPARP	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
myocarditis/chemically induced	nephritis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
myocarditis/chemically induced	nivolumab/therapeutic use	0.00299295859196	0.0058034197088005	0.021505376344086	0.830190299122522	1	0
myocarditis/chemically induced	pruritus/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
myocarditis/diagnostic imaging	neoplasms/diagnostic imaging	2.00646083081679e-08	1.36725973757087e-07	0.021505376344086	0.830190299122522	1	0
myocarditis/diagnostic imaging	pancreatitis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
myocarditis/diagnostic imaging	pericarditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
myocarditis/diagnostic imaging	pneumonia/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
myocarditis/diagnostic imaging	sarcoidosis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
myocarditis/diagnostic imaging	thyroiditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
neoplasms	recurrence	7.7715611723761e-16	1.66608300189816e-14	0.043010752688172	0.830190299122522	1	0
neoplasms/diagnosis	pneumonia/chemically induced	9.10500023044714e-05	0.0002777578837603	0.032258064516129	0.830190299122522	1	0
neoplasms/diagnostic imaging	pancreatitis/diagnostic imaging	2.00646083081679e-08	1.36725973757087e-07	0.021505376344086	0.830190299122522	1	0
neoplasms/diagnostic imaging	pericarditis/diagnostic imaging	2.00646083081679e-08	1.36725973757087e-07	0.021505376344086	0.830190299122522	1	0
neoplasms/diagnostic imaging	pneumonia/diagnostic imaging	2.00646083081679e-08	1.36725973757087e-07	0.021505376344086	0.830190299122522	1	0
neoplasms/diagnostic imaging	sarcoidosis/diagnostic imaging	2.00646083081679e-08	1.36725973757087e-07	0.021505376344086	0.830190299122522	1	0
neoplasms/diagnostic imaging	thyroiditis/diagnostic imaging	2.00646083081679e-08	1.36725973757087e-07	0.021505376344086	0.830190299122522	1	0
neoplasms/drug therapy	protein kinase inhibitors/therapeutic use	0.0012043173595439	0.0026891839170452	0.129032258064516	0.830190299122522	1	0
neoplasms/drug therapy	t-lymphocyte subsets/immunology	1.4296142507475e-05	5.4994032065045e-05	0.129032258064516	0.830190299122522	1	0
neoplasms/drug therapy	tryptophan/pharmacology	0.0001112700446812	0.0003281348458297	0.129032258064516	0.830190299122522	1	0
neoplasms/drug therapy	virus diseases/etiology	0.0012043173595439	0.0026891839170452	0.129032258064516	0.830190299122522	1	0
nephritis/chemically induced	nivolumab/therapeutic use	0.00299295859196	0.0058034197088005	0.021505376344086	0.830190299122522	1	0
nephritis/chemically induced	pruritus/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
neutrophils/drug effects	vitamin d/administration & dosage	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
nivolumab/adverse effects	oropharyngeal neoplasms/drug therapy	8.27983542073252e-06	3.54050817950207e-05	0.129032258064516	0.830190299122522	1	0
nivolumab/adverse effects	paclitaxel/therapeutic use	0.0036027646835737	0.0067591691408641	0.129032258064516	0.830190299122522	1	0
nivolumab/adverse effects	postoperative complications	8.27983542073252e-06	3.54050817950207e-05	0.129032258064516	0.830190299122522	1	0
nivolumab/adverse effects	prednisolone/therapeutic use	8.27983542073252e-06	3.54050817950207e-05	0.129032258064516	0.830190299122522	1	0
nivolumab/adverse effects	protein kinase inhibitors/therapeutic use	0.000872653019809	0.0020084704002361	0.129032258064516	0.830190299122522	1	0
nivolumab/adverse effects	squamous cell carcinoma of head and neck/drug therapy	0.0036027646835737	0.0067591691408641	0.129032258064516	0.830190299122522	1	0
nivolumab/adverse effects	tongue neoplasms/drug therapy	0.0036027646835737	0.0067591691408641	0.129032258064516	0.830190299122522	1	0
nivolumab/therapeutic use	pruritus/chemically induced	0.00299295859196	0.0058034197088005	0.021505376344086	0.830190299122522	1	0
NRF1	t-lymphocytes cytotoxic/immunology	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
NRF1	tumor microenvironment/drug effects	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
paclitaxel/therapeutic use	SNCA	2.03116920582946e-06	1.16731049539838e-05	0.032258064516129	0.830190299122522	1	0
paclitaxel/therapeutic use	squamous cell carcinoma of head and neck/drug therapy	6.98330282489224e-14	1.11967578066339e-12	0.010752688172043	0.830190299122522	1	0
paclitaxel/therapeutic use	tongue neoplasms/drug therapy	6.98330282489224e-14	1.11967578066339e-12	0.010752688172043	0.830190299122522	1	0
pancreatitis/diagnostic imaging	pericarditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
pancreatitis/diagnostic imaging	pneumonia/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
pancreatitis/diagnostic imaging	sarcoidosis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
pancreatitis/diagnostic imaging	thyroiditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
PARP1	phthalazines/administration & dosage	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
PARP1	piperazines/administration & dosage	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
PARP1	poly(adp-ribose) polymerase inhibitors/administration & dosage	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
PARP1	TIPARP	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
pericarditis/diagnostic imaging	pneumonia/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
pericarditis/diagnostic imaging	sarcoidosis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
pericarditis/diagnostic imaging	thyroiditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
phenotype	piperidines/therapeutic use	0.0022342109308476	0.0044825178297132	0.0427769985974754	0.830190299122522	1	0
phenotype	pyrimidines/therapeutic use	0.0022342109308476	0.0044825178297132	0.0427769985974754	0.830190299122522	1	0
phosphatidylinositol 3-kinases/metabolism	sirolimus/therapeutic use	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
phthalazines/administration & dosage	piperazines/administration & dosage	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
phthalazines/administration & dosage	poly(adp-ribose) polymerase inhibitors/administration & dosage	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
phthalazines/administration & dosage	TIPARP	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
piperazines/administration & dosage	poly(adp-ribose) polymerase inhibitors/administration & dosage	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
piperazines/administration & dosage	TIPARP	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
piperidines/therapeutic use	protein kinase inhibitors/therapeutic use	1.4077731091966e-08	9.94826330498929e-08	0.021505376344086	0.830190299122522	1	0
piperidines/therapeutic use	pyrimidines/therapeutic use	4.54450921338889e-11	4.9832894133023e-10	0.0002337540906965	0.584635003932401	2	0
pneumonia/diagnostic imaging	sarcoidosis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
pneumonia/diagnostic imaging	thyroiditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
poly(adp-ribose) polymerase inhibitors/administration & dosage	TIPARP	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
prednisone/therapeutic use	skin neoplasms/immunology	0	0	0.010752688172043	0.830190299122522	1	0
protective agents/pharmacology	trinitrobenzenesulfonic acid/adverse effects	0	0	0.010752688172043	0.830190299122522	1	0
protein kinase inhibitors/therapeutic use	pyrimidines/therapeutic use	1.4077731091966e-08	9.94826330498929e-08	0.021505376344086	0.830190299122522	1	0
psoriasis	rna	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
psoriasis	TCIM	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
psoriasis	TNF	1.09558519411079e-05	4.30118631762015e-05	0.032258064516129	0.830190299122522	1	0
receptors antigen t-cell/genetics	receptors cxcr3/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
receptors antigen t-cell/genetics	receptors cxcr6/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
receptors antigen t-cell/genetics	t-lymphocytes regulatory/cytology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
receptors cxcr3/genetics	receptors cxcr6/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
receptors cxcr3/genetics	t-lymphocytes regulatory/cytology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
receptors cxcr6/genetics	t-lymphocytes regulatory/cytology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
rna	TCIM	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
rna	TNF	1.09558519411079e-05	4.30118631762015e-05	0.032258064516129	0.830190299122522	1	0
sarcoidosis/diagnostic imaging	thyroiditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
skin neoplasms/drug therapy	SNCA	0.0009302340538402	0.0021230700654632	0.0638148667601683	0.830190299122522	1	0
skin neoplasms/drug therapy	TNF	0.0012219719371479	0.0026891839170452	0.0638148667601683	0.830190299122522	1	0
skin neoplasms/drug therapy	tumor necrosis factor inhibitors	2.25073886195304e-08	1.50681043810751e-07	0.021505376344086	0.830190299122522	1	0
SNCA	squamous cell carcinoma of head and neck/drug therapy	2.03116920582946e-06	1.16731049539838e-05	0.032258064516129	0.830190299122522	1	0
SNCA	TNF	0.0036748977609006	0.0068877258622775	0.0946781129109319	0.830190299122522	1	0
SNCA	tongue neoplasms/drug therapy	2.03116920582946e-06	1.16731049539838e-05	0.032258064516129	0.830190299122522	1	0
SNCA	tumor necrosis factor inhibitors	4.50371576143915e-07	2.87394303438993e-06	0.032258064516129	0.830190299122522	1	0
squamous cell carcinoma of head and neck/drug therapy	tongue neoplasms/drug therapy	6.98330282489224e-14	1.11967578066339e-12	0.010752688172043	0.830190299122522	1	0
t-lymphocytes cytotoxic/immunology	tumor microenvironment/drug effects	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
TCIM	TNF	1.09558519411079e-05	4.30118631762015e-05	0.032258064516129	0.830190299122522	1	0
TNF	tumor necrosis factor inhibitors	8.11373358056144e-07	4.85297920743299e-06	0.032258064516129	0.830190299122522	1	0
